log_trip_id,instance_source,nautical_offset,set_hour,school_type
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,21,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,1,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,1,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,6,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,7,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,2,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,22,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,3,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,5,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,4,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,19,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,5,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,23,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,2,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,11,20,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,3,unassociated group
E43F7460-AAEC-5F60-7DA6-3A15AE1F9B79,8192,10,23,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,4,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,2,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,9,23,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,0,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,9,7,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,6,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,22,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,19,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,7,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,19,associated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,3,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,20,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,5,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,9,2,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,23,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,9,20,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,21,unassociated group
D9B2CCAB-1F09-719F-B447-3A15AE1FA7A0,2,10,1,unassociated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-11,16,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-11,22,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,1,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,16,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,20,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,15,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,2,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,17,associated group
AD0E1E7D-ABF6-ADDB-92BA-3A15AE1FB220,32,-10,22,associated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,6,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,19,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,0,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,21,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,1,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,7,unassociated group
BBCD5A15-EDFB-7DD0-2E86-3A15AE1FC3E5,2,10,22,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,15,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,9,16,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,9,14,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,4,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,16,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,9,7,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,12,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,18,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,5,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,9,8,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,9,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,13,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,5,associated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,8,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,10,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,11,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,6,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,17,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,14,unassociated group
A56744D7-E577-19F7-C42B-3A15B3460934,8192,10,7,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,22,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,3,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,0,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,1,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,18,associated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,5,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,12,17,associated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,4,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,18,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,17,associated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,2,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,6,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,21,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,19,unassociated group
3A1835A5-6652-B50A-3F42-3A15B346222B,4,11,20,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,3,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,7,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,1,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,4,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,18,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,5,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,6,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,2,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,10,18,associated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,23,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,21,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,20,unassociated group
680706E7-E338-749B-5CE1-3A15B3465605,8192,11,22,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,1,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,23,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,22,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,6,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,3,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,2,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,19,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,0,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,20,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,21,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,4,unassociated group
E5ABA663-312F-62B7-7428-3A15B34669D4,262144,11,18,unassociated group
A1D30631-824A-0757-5E0C-3A15B86C33CB,8192,11,0,unassociated group
A1D30631-824A-0757-5E0C-3A15B86C33CB,8192,10,1,unassociated group
A1D30631-824A-0757-5E0C-3A15B86C33CB,8192,11,3,unassociated group
A1D30631-824A-0757-5E0C-3A15B86C33CB,8192,11,4,unassociated group
A1D30631-824A-0757-5E0C-3A15B86C33CB,8192,10,21,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,1,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,2,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,20,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,23,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,22,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,0,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,18,associated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,17,associated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,12,17,associated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,19,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,4,unassociated group
BCA1875C-6943-440C-D354-3A15B86C3FA5,2048,11,21,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,6,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,10,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,8,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,11,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,12,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,17,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,13,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,9,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,14,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,15,unassociated group
BB6BEF57-D4B8-85D7-715E-3A15B86C4CDB,8192,10,16,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,4,associated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,23,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,22,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,22,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,4,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,1,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,20,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,5,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,23,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,21,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,1,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,3,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,10,5,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,0,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,7,unassociated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,18,associated group
2035A855-1C2E-FDA2-2452-3A15B86C5C8C,8192,11,21,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,6,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,4,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,2,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,23,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,3,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,0,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,1,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,3,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,19,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,7,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,20,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,5,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,21,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,18,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,6,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,1,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,2,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,20,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,22,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,10,19,unassociated group
1C9F9DC2-41F2-652C-73F4-3A15B86C685D,262144,11,18,associated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,7,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,8,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,13,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,16,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,12,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,10,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,15,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,9,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,5,associated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,11,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,14,unassociated group
FDBDE052-6794-F0E2-E6E2-3A15BD928D9E,8192,10,17,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,3,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,0,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,1,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,2,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,6,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,22,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,5,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,23,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,18,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,4,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,19,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,20,unassociated group
6A3E3E88-256B-770C-540B-3A15BD929C7C,8192,11,21,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,0,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,2,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,5,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,1,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,3,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,6,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,19,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,4,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,21,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,23,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,22,unassociated group
87911D37-460F-A43F-FBE5-3A15BD92AA65,8192,11,20,unassociated group
A801D56E-3758-51DF-DE31-3A15BD92B4AD,32,-10,17,associated group
A801D56E-3758-51DF-DE31-3A15BD92B4AD,32,-11,16,associated group
A801D56E-3758-51DF-DE31-3A15BD92B4AD,32,-11,15,associated group
A801D56E-3758-51DF-DE31-3A15BD92B4AD,32,-10,15,associated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,1,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,23,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,6,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,6,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,22,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,5,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,1,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,4,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,5,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,7,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,0,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,18,associated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,3,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,18,associated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,19,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,20,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,2,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,19,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,4,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,22,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,10,21,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,0,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,3,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,7,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,20,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,21,unassociated group
E04A1DD6-B7DB-07E3-F74F-3A15BD92C0C2,8,11,23,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,21,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,2,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,5,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,17,associated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,18,associated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,10,1,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,20,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,1,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,23,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,10,3,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,6,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,22,unassociated group
36445779-DEFE-066C-83B4-3A15BD92CD0D,8,11,19,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,5,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,15,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,6,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,11,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,13,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,7,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,14,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,9,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,16,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,12,unassociated group
EFCF2B08-2DD3-DED1-B016-3A15BD92D5BA,8192,10,17,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,4,associated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,8,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,10,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,16,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,7,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,5,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,17,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,12,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,14,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,18,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,6,unassociated group
4AFF38F3-CF16-5D59-5C34-3A15BD92EDA7,8192,10,15,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,0,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,20,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,5,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,22,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,19,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,4,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,3,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,0,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,20,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,2,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,6,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,21,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,10,23,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,23,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,5,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,1,unassociated group
ABCEE105-8F96-528E-E58A-3A15BE4B6AC4,262144,11,4,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,3,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,22,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,18,associated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,19,associated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,0,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,5,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,2,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,20,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,1,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,18,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,23,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,10,6,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,6,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,22,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,4,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,2,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,19,unassociated group
ABABB792-BFF2-E51C-512F-3A15C2B8E380,8192,11,3,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,10,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,14,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,9,10,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,9,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,11,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,9,13,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,9,15,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,12,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,8,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,17,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,16,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,4,unassociated group
C27664D5-A914-E4BF-B244-3A15C2B8F923,8192,10,15,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,3,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,19,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,4,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,21,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,10,20,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,2,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,1,unassociated group
83FC2DDD-E5C7-74C5-9320-3A15C2B90569,262144,11,6,unassociated group
