vessel_flag,eez_code,depart_port_id,depart_port,nautical_offset,count
KI,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-7,209
KI,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-6,201
KI,IW,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-10,3
KI,IW,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-9,25
KI,IW,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-8,315
KI,IW,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-7,102
KI,IW,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-6,13
KI,JV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,3
KI,JV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,1
KI,JV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,8
KI,JV,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,2
KI,JV,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-10,1
KI,JV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,3
KI,LN,,,-10,7
KI,LN,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,3
KI,LN,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,635
KI,LN,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,2358
KI,LN,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,8609
KI,LN,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,337
KI,LN,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,1176
KI,LN,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,283
KI,LN,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-10,916
KI,LN,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,546
KI,LN,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-10,779
KI,LN,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-10,3
KI,LN,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,-10,9
KI,LN,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,62
KI,LN,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,3600
KI,LN,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,978
KI,LN,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,3400
KI,LN,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-10,22
KI,LN,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,292
KI,LN,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-10,785
KI,MH,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,1
KI,NC,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
KI,PA,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-5,1
KI,PF,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,2
KI,PG,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,10
KI,PX,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,78
KI,PX,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,276
KI,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,1285
KI,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,1871
KI,PX,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,97
KI,PX,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,72
KI,PX,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-12,1
KI,PX,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-12,261
KI,PX,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,-11,291
KI,PX,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,16
KI,PX,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,419
KI,PX,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-11,624
KI,PX,F6085155-38E5-B5BE-3EBF-39DCDAB84C3D,JAPAN,-12,1
KI,PX,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,-11,63
KI,PX,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-12,4
KI,PX,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,69
KI,PX,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,-12,19
KI,PX,D4EDD97E-F4BF-2E21-835F-39D163297A99,SHANGHAI,-11,21
KI,PX,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,-12,31
KI,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1018
KI,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,808
KI,PX,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,-12,68
KI,PX,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,-11,26
KI,PX,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,120
KI,PX,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-11,23
KI,PX,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-12,67
KI,PX,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,71
KI,PY,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,1
KI,SB,3B4A6ABE-8656-0F5F-135B-39D163297A8F,MOOREA,11,95
KI,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,372
KI,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,4
KI,SB,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,3
KI,TK,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,1
KI,TK,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-12,1
KI,TK,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,2
KI,TK,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,-11,1
KI,TV,10114913-113E-0C8E-909A-39D1632979BD,ABURATSU,12,1
KI,TV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,58
KI,TV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,112
KI,TV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,33
KI,TV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,209
KI,TV,8F4EB6B4-503D-2F1B-2C39-39D163297A85,CALLAO,-12,47
KI,TV,9CBF38F2-100F-0471-5B62-3A079497E443,Faaa,12,1
KI,TV,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,9
KI,TV,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,12,16
KI,TV,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,-12,43
KI,TV,1B39CD7D-806F-D2D7-A400-39D163297A99,GAMCHEON,12,119
KI,TV,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,-12,35
KI,TV,824A3738-8B1F-40D6-B6C2-D4772E4DDCED,SHIDAO,12,114
KI,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,567
KI,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,980
KI,TV,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,-12,7
KI,TV,50040146-02A1-822F-C370-3A1124735ECA,TAOHUA,12,43
KI,TV,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,25
KI,TV,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,86
KI,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,2960
KI,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,147
KI,VU,6DDD2482-A35A-74A8-13BF-39D163297A99,ZHOUSHAN,11,61
KI,WS,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,1
KR,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,2
KR,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,3
KR,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,16
KR,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,159
KR,GL,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,11,14
KR,GL,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,225
KR,GL,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,12,2
KR,GL,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,11
KR,GL,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,2
KR,GL,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,12,8
KR,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,6
KR,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,38
KR,GL,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,3
KR,H4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,737
KR,H4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,3
KR,H4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,357
KR,H4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,1
KR,H4,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,50
KR,H4,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,-12,2
KR,H4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-12,12
KR,H4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-12,30
KR,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,253
KR,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,2
KR,H5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,1189
KR,H5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,181
KR,H5,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-11,21
KR,H5,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-11,27
KR,H5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,517
KR,H5,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-11,6
KR,HB,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,5
KR,I0,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,1
KR,I1,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,10,1
KR,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,1605
KR,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,177
KR,I2,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,11,627
KR,I2,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,25
KR,I2,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,30
KR,I2,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,31
KR,I2,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,12,6
KR,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,349
KR,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,67
KR,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,6
KR,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,4
KR,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,181
KR,I3,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,57
KR,I3,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,12,1
KR,I3,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,20
KR,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,908
KR,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,242
KR,I4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,1864
KR,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,921
KR,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,130
KR,I4,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,1177
KR,I4,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,-12,5
KR,I4,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,12,32
KR,I4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-12,10
KR,I4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-11,2
KR,I4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,102
KR,I4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-12,76
KR,I4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-11,18
KR,I4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,12,72
KR,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,137
KR,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,20
KR,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,400
KR,I4,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,6
KR,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,538
KR,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,300
KR,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,6
KR,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,233
KR,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,86
KR,I5,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-9,26
KR,I5,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-11,26
KR,I5,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-11,1
KR,I5,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-10,16
KR,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,60
KR,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,49
KR,I6,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,2
KR,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,1
KR,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1
KR,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
KR,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,6
KR,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,202
KR,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,91
KR,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-8,8
KR,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,91
KR,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-9,84
KR,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-8,58
KR,IW,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-7,36
KR,IW,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-10,34
KR,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,54
KR,JP,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,1
KR,JP,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,1
KR,JP,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,9,1
KR,JV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,1
KR,JV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,2
KR,JV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,5
KR,JV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,4
KR,JV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,2
KR,JV,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-10,1
KR,LN,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,53
KR,LN,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,113
KR,LN,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,36
KR,LN,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-10,76
KR,LN,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-11,2
KR,LN,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,-10,17
KR,LN,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,4
KR,LN,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,22
KR,LN,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-11,2
KR,LN,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-10,1
KR,MH,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,1
KR,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,264
KR,PG,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,10,228
KR,PG,AE8971CD-290F-A4CF-BA8E-39D163297A71,YAIZU,11,3
KR,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,21
KR,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,16
KR,PX,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,55
KR,PX,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-11,3
KR,PX,EB0EFE4E-8BB8-AF40-937A-39D163297A7B,KIRITIMATI,-12,20
KR,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,2
KR,PX,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,-12,5
KR,SB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,4
KR,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,5
KR,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,2
KR,TV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,331
KR,TV,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,1286
KR,TV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,-12,100
KR,TV,9738C423-8F37-3002-672C-39D1632979C7,BUSAN,12,553
KR,TV,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,42
KR,TV,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,12,60
KR,TV,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,22
KR,TV,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,12,50
KR,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,187
KR,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,320
KR,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1
LK,IW,9EC1BF9C-088E-44D2-4CD9-39D163297A5D,PANAMA,-7,80
LK,IW,9EC1BF9C-088E-44D2-4CD9-39D163297A5D,PANAMA,-6,176
LK,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-7,15
LK,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-6,2
MH,AS,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,1
MH,CK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,431
MH,CK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-10,2
MH,CK,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,52
MH,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,33
MH,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,61
MH,FM,1CFC5B19-3A18-51F5-AFBC-39D163297A7B,KOROR,10,50
MH,FM,1CFC5B19-3A18-51F5-AFBC-39D163297A7B,KOROR,11,16
MH,FM,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,10,3102
MH,FM,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,1271
MH,FM,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,10,42
MH,FM,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,196
MH,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,9,17
MH,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,3993
MH,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,1930
MH,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,9,48
MH,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,10,76
MH,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,11,4
MH,GL,2E3F192F-8E61-8B54-3749-39D45313458A,BETIO,11,14
MH,GL,2E3F192F-8E61-8B54-3749-39D45313458A,BETIO,12,13
MH,GL,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,4
MH,GL,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,1
MH,GL,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,2494
MH,GL,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,12,1146
MH,H5,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,1
MH,I1,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,10,2
MH,I1,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,5
MH,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,2
MH,I2,1CFC5B19-3A18-51F5-AFBC-39D163297A7B,KOROR,11,8
MH,I2,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,35
MH,I2,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,2
MH,I2,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,118
MH,I2,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,4
MH,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,1
MH,I3,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,10,34
MH,I3,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,1
MH,I3,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,111
MH,I3,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,107
MH,I3,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,13
MH,I3,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,1
MH,I4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,150
MH,I6,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,2
MH,IW,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,6
MH,MH,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,8
MH,MH,19489DE6-985E-ACF6-F326-39D163297A7B,KOSRAE,11,433
MH,MH,F71578B6-128A-4359-8A54-3A06E6CA7B13,MAHE,11,8
MH,MH,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,47304
MH,MH,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,4244
MH,MH,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,63
MH,MH,FF656E17-3CDE-418A-6BAD-39D163297A7B,TARAWA,11,4
MH,NR,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,1
NC,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,24
NC,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,42
NC,I7,BBDEEDC7-5279-944C-3FCB-39D163297A8F,KOUMAC,11,2
NC,I7,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,11,21
NC,MA,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,11,117
NC,MA,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,12,6
NC,NC,BBDEEDC7-5279-944C-3FCB-39D163297A8F,KOUMAC,10,99
NC,NC,BBDEEDC7-5279-944C-3FCB-39D163297A8F,KOUMAC,11,3795
NC,NC,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,10,370
NC,NC,036E9869-AD91-9046-3C3B-39D163297A53,NOUMEA,11,18392
NC,NC,05B8073A-00F7-4A1B-0721-39D8A0C98CDC,WE,11,103
PF,AU,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,8
PF,FM,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,9,23
PF,FM,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,3
PF,GU,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,9,4
PF,GU,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,6
PF,I5,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,2
PF,LN,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,4
PF,MP,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,6
PF,PF,,,-10,33
PF,PF,71FBDF58-EE5A-C3F0-E5A5-3A1B3B9D481A,BORA BORA,-10,62
PF,PF,43B82A18-DFC9-C27E-171E-3A082A734D37,FARE UTE,-10,9
PF,PF,99F9453F-358D-5621-F3A7-39DBF29188A2,HIVA OA,-9,19
PF,PF,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-10,77655
PF,PF,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-9,19631
PF,PF,8E4AFFDF-663A-67BD-9E49-3A1A6351C442,Rangiroa,-10,26
PF,PG,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,9,3
PF,PG,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,2
PG,AU,DFB46F49-6001-8A6B-230A-39D163297A5D,PORT MORESBY,10,1
PG,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,2
PG,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,1
PG,PG,DFB46F49-6001-8A6B-230A-39D163297A5D,PORT MORESBY,10,4095
PG,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,3
PG,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,3
PG,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
PH,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,18
PH,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,158
PH,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,104
PH,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,27
PH,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,50
PH,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,7
PH,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1
PH,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,2
PH,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,1
