log_trip_id,vessel_flag,primary_eez_code,departure_month,modal_offset
0FB5A809-58AA-835D-93C4-39EB420285D5,FJ,FJ,12,-12
2EF34011-4256-9EA0-CE10-39EB428281E2,FJ,FJ,12,12
A6ADEE03-AEA7-B3C7-5F8B-39EB428F53D8,FJ,FJ,12,-11
AAE5D497-6BFF-3D42-B180-39EB42BE95B3,FJ,FJ,12,12
A768BF25-E8A3-C599-9A56-39EB46C7157C,FJ,FJ,12,12
8DAD933F-87D6-13E6-A750-39EB4AFE8A7E,PF,PF,11,-10
4B5E9E8B-9098-42DB-77CC-39EB4B917AC7,WS,WS,11,-11
229A9DD4-BF2D-BECD-FDD6-39EB4C25AE25,VU,H5,12,-11
196F5360-BF64-4439-ADA4-39EB4CEACB04,FJ,TO,10,-11
12BBFE2D-2546-C0DA-7824-39EB4CED0F6F,FJ,FJ,11,-11
D8E2E5D8-859A-0722-4DAC-39EB61198A21,FJ,FJ,11,12
9F520A78-A959-15C8-F1B4-39EB61AFAF27,FJ,FJ,11,-11
BA2983ED-F3BB-461E-A967-39EB65C040AA,VU,I7,5,5
E26EFC5D-CDFE-F804-72DA-39EB660CD715,FJ,FJ,11,12
B6A34389-2E3B-3F5C-8FAA-39EB6ACD289F,CK,TK,9,12
5FEE53FD-0374-871C-F311-39EB6B366AD2,VU,I7,7,5
EB7CC163-0C75-8E7C-7C82-39EB6B458184,VU,I7,8,5
A98B3C83-2375-B797-BEC1-39EB7045D700,FJ,VU,9,12
0CEC9568-B87D-3E2A-7CB0-39EB80638BAB,FJ,FJ,11,-11
3D0E7082-868F-CA9B-DE33-39EB8A3F7930,WS,WS,11,12
2FEB2D3D-A500-8BFD-DE5D-39EB9374357A,WS,TK,9,-11
30014ECB-0B2C-13E5-F808-39EB94E6D6AA,TW,TO,11,-11
AC326644-44A5-C324-075D-39EBA4973BEB,TV,TV,11,-11
F9016760-FC7D-4FA2-7280-39EBA4A761EE,FJ,FJ,12,-11
18C7859F-D966-DD96-5267-39EBA4ED3FF5,FJ,FJ,12,-11
90B1C000-E64A-90B0-68B7-39EBA848E452,FJ,FJ,12,-11
751DF306-B55D-70B3-9A15-39EBA85740C0,FJ,FJ,12,12
7D911DB7-53DF-E672-9042-39EBAA1D2CC8,CK,WS,11,-11
4D4C46C2-9B34-F717-1346-39EBC7F518C9,CN,SB,4,12
3DFA4231-37AA-B9A1-B0EA-39EBD0E86ECB,PF,PF,1,-10
5B66EEA7-BEB5-DC9D-1BCB-39EC10D9A182,PG,PG,10,10
C8FD5502-49FC-7793-DDF6-39EC2885DF1A,PF,PF,1,-10
D42C461B-1642-1F96-5CDD-39EC3837E1BB,PF,PF,1,-10
06E5001A-BBBB-D629-6106-39EC38533417,PF,PF,1,-10
2442C46E-203B-D855-B82E-39EC3992688D,CN,CK,7,-10
73952ED5-5A72-4AA0-7505-39EC67B8A2CC,TW,MH,1,12
24CC3A19-8A0B-0C9F-44F5-39EC6B5B0AFB,PF,PF,2,-10
BE921616-F55F-F9BF-6A2C-39EC7C351F51,FJ,FJ,1,12
E1D62C1C-B9B6-A61E-0F2A-39EC7C37E9E4,FJ,FJ,1,12
BDCFD8FC-77D3-73EC-3312-39EC87682C0D,FJ,TO,12,-11
4C6210B6-A55D-087A-704F-39ECA5202F21,PF,PF,3,-10
9AE0D384-DCBC-8BA9-B746-39ECA602F058,MH,MH,3,12
90EFB0EC-88D4-8AB5-E432-39ECA6726038,MH,MH,3,12
39D36F79-9389-0B22-E7FD-39ECCE1CFABA,FJ,FJ,10,12
BC96B2A7-0DF6-EC5B-DD9A-39ECCE5000B0,VU,IW,5,-10
F3D1EE2C-68B9-52BC-3E70-39ECD392761B,MH,MH,3,12
A521E71A-9C76-B392-55EA-39ECE8454E1E,MH,FM,5,11
2281E2AB-69C4-6FAE-0BC2-39ECE84E5D6F,MH,FM,6,11
EBA38CA4-FFE8-03DA-1624-39ECECBFD78C,PF,PF,1,-10
241D979E-EDA1-E9E5-306B-39ECF755E647,KI,VU,10,12
B4E54BA8-1608-A8E1-1958-39ECF7609EDE,VU,H5,5,-9
FCE35215-2586-52A5-78D2-39ECF7969C1E,VU,I5,6,-9
BFE16E18-C07A-2D51-DCA8-39ECF7A78988,VU,I5,7,-9
3C0C1A44-C3A3-CA80-A14F-39ED0D641CD4,VU,I5,8,-9
4C95C36F-DF91-0508-9462-39ED1C906F0B,VU,I7,6,12
47735416-07B7-3869-0BA0-39ED3A1B62BE,PF,PF,3,-10
BDBD2653-B8F3-DA48-E282-39ED3C252191,TW,TO,1,-11
0E453EB2-C631-F9F6-2E29-39ED3FC8D0B7,KI,H4,11,12
9B39A548-DA0C-DE95-A694-39ED4000D85A,CN,SB,11,12
A481861C-42DF-37F0-BA26-39ED78739DBA,VU,PG,10,10
C2E1069A-7EEB-32D7-EC81-39ED7E406DDA,VU,PG,10,10
BC55CCDC-2755-0D6F-C31D-39ED88B7736D,VU,I5,9,12
2334871F-4F76-0595-5445-39ED88EE7B6A,FJ,FJ,12,12
A89DEEC7-9EC7-6CCB-7F3D-39ED8C5DA584,FJ,FJ,12,12
9C0204F3-9DE2-5393-363E-39ED8CFA8BAE,VU,I5,8,12
42809657-1770-76C9-CFF7-39ED8D3C746A,FJ,FJ,12,12
854C2282-7B9C-4A03-7BFB-39ED8E5D98AB,VU,I5,6,12
B884E506-2A2E-78FC-E382-39EDA190986B,VU,,5,12
6EA8D6BC-E49A-31C3-C48F-39EDC0C6AC90,VU,I7,3,12
E8527412-491E-6DDB-5A9A-39EDCABACA8D,PF,PF,4,-10
F9A7C127-0784-80DD-FC49-39EDCF676181,FJ,FJ,12,12
19A6B4EF-0F89-8EA2-0558-39EDE9951F3A,MH,MH,5,12
4458F3A1-DB5A-71D8-B657-39EDE99719A2,CN,MH,5,12
BA917C15-D81B-4996-D885-39EDEB0E41AD,FM,MH,5,12
E3DCF81A-5C70-F940-DC6B-39EDEE604818,PF,PF,4,-10
3E78453E-1EA2-4CF5-4739-39EDF306AB57,PF,PF,4,-10
D7F86CF9-7B50-4DE4-85AA-39EE0E8C0A43,FM,MH,5,12
BFDCFFAA-A45D-1545-3739-39EE0E8DD78C,MH,MH,5,12
A9E4CB85-A49B-ED7E-8A15-39EE2E992552,TW,TO,1,-11
D740D06E-D443-8FFC-8CEF-39EE316043DB,FJ,TO,2,-11
1138D2F3-9EBB-6654-2878-39EE3653A023,FJ,FJ,3,12
8174947B-12E8-30BA-3898-39EE36C5DC20,CN,MH,5,12
01C78CC8-F402-0AFB-9C51-39EE36CCA69B,MH,MH,5,12
5A53FB45-87CF-2A87-9AE5-39EE36CFA3B3,FJ,FJ,5,12
800B0CD4-0CFA-4BA0-7D04-39EE36D5EFA2,FJ,FJ,3,12
AF7468C9-95BB-B2A9-36B7-39EE36DA4221,FJ,FJ,4,12
370FAB86-AACE-DBB2-560F-39EE3BE46690,FJ,FJ,12,12
6E39DD06-C8E2-A41A-ED4A-39EE4197A2B1,FJ,FJ,1,12
0910459E-87EE-7A33-B7FF-39EE50D0D223,FJ,FJ,1,12
C79140D7-FC9C-C7ED-8D9A-39EE50E62B1C,FJ,FJ,1,12
D7EA113E-077D-3E7F-AA21-39EE5116DC40,VU,I5,9,-9
01BB218E-F36D-88CD-2626-39EE51D0CF41,VU,IW,10,-9
7B294EA2-8AC4-B593-D683-39EE55A4B7FC,VU,I5,11,-9
3F16189A-9232-E414-109E-39EE55B64711,FJ,FJ,1,12
595F0475-B5F6-2A3D-9BA7-39EE55EBBBE9,FJ,FJ,12,-11
F62A34D2-8A07-F619-2CF6-39EE55F3040D,FJ,FJ,3,12
42098FC7-763B-ABF1-4AAF-39EE55F9BBCE,VU,I5,12,-9
C0ADAB2D-5BEB-72C0-D2F9-39EE571B2E46,MH,MH,5,12
D531AF49-9C32-BA95-736B-39EE57248172,MH,MH,5,12
1ADEF00B-C1CE-8C37-73A9-39EE57268E5A,MH,MH,5,12
1D279025-C4F6-94AF-F62D-39EE5B04AD86,FJ,FJ,1,12
6D1F4F3C-898F-D62D-C58B-39EE749D5711,FJ,I8,1,12
8F2E9673-AD43-7395-8FF1-39EE79616080,FJ,FJ,2,12
162B926A-BBB2-8524-7B12-39EE79AE5359,MH,MH,5,12
45FCDC23-C363-BAFB-6AD8-39EE79BD4331,MH,MH,6,12
960E100A-A379-168F-DF51-39EE79C58702,CN,MH,6,12
AB8F65B5-8521-76AC-4669-39EE7A3A5288,FJ,FJ,1,12
2F164762-DE4E-F5F8-A496-39EE7F2BAB10,FJ,FJ,1,12
DD316C7E-4450-8CF2-8E45-39EE8053D99C,KI,CK,6,5
4A713B75-A465-3E22-9B5F-39EE829DCC71,KI,CK,6,-11
8A4E5C5F-9028-8CFE-B823-39EE9D792414,FJ,FJ,1,12
83EFB772-F2EC-5AA9-6EDE-39EE9DB6B721,FJ,FJ,1,12
D4871462-ECB1-1145-73B5-39EE9DD56C04,FJ,FJ,1,12
61B10765-7C2F-F00E-102E-39EE9E2EE35D,FJ,FJ,2,12
1DE67685-0172-A6EF-942B-39EE9EBDAB41,MH,MH,6,12
26F76B04-CF6F-AF4B-2E97-39EEA291D958,FJ,FJ,1,12
FA9D1DA8-043B-8246-D37F-39EEA34C29F9,FJ,FJ,2,12
7C0D63CC-63EA-EFC0-2B63-39EEA350E8A4,FJ,FJ,1,12
E3F3378A-C688-A854-EBC7-39EEA7F364F5,TW,TO,3,-11
E60607E8-20A5-2252-DBD9-39EEA82B7C09,FJ,FJ,1,12
4E0ACEBB-CFB9-467A-3B11-39EEA8871291,FJ,FJ,2,12
82F5E041-5661-FA1C-DB6D-39EEAD2A3290,TW,MH,3,12
59E8E77D-84BD-A6EA-A3FC-39EEAD8637EE,FJ,FJ,1,12
9D54542D-09C1-0F8B-84E6-39EEC8A803A8,MH,MH,6,12
69A56FA4-B5AB-F218-4E63-39EED58D0F30,PF,PF,5,-10
CF0CAAFF-A69D-A41B-B4D7-39EED5B5BC13,PF,PF,6,-10
0A773901-51D7-168F-E1DD-39EED5D2B87B,PF,PF,6,-10
8AD46920-66B5-FA97-3554-39EEE0919CBE,FJ,FJ,3,12
DB5778BF-934D-F3EE-99E9-39EEE0C93E50,FJ,FJ,2,12
95EEA9F3-4B4F-1E5C-8504-39EEE6D8F5B6,MH,MH,6,12
E23D339E-F06E-3B70-5CDA-39EEE6E2DFFB,MH,MH,6,12
08778F07-E25F-97B8-CD7E-39EEE713353C,FJ,FJ,2,12
71F68585-0CCB-DAD1-BFF5-39EEF03FDA7E,FJ,FJ,2,12
5257C440-987C-B999-D48D-39EEF08C9015,FJ,FJ,2,12
895278D4-CF8E-519C-5D70-39EF098DE3BA,TW,TO,3,-11
1417F46B-F87D-8996-8DE6-39EF0F09ACF4,TW,TO,1,-11
85F4D72D-2A24-4E47-C7FB-39EF13E85C91,WS,WS,5,-11
2D24B660-C1A4-8E7F-2201-39EF1552D05F,SB,SB,3,11
982EE16B-E3AC-53F6-76A1-39EF1591EEE8,SB,SB,10,11
E25A5E18-27D9-8C53-18B4-39EF2869FAF0,FJ,FJ,2,12
3BA3A94C-90A4-AA02-59B4-39EF2DA37BA3,FJ,FJ,3,12
7D34CEBF-AB6D-4248-E5DA-39EF519B63A8,FJ,FJ,3,12
B43A3C47-0F32-C813-A70E-39EF520571FA,FJ,FJ,3,12
318092D7-55F9-8F86-02C1-39EF52F7A85D,MH,MH,7,12
0A8C937D-F7CE-E2F2-8D27-39EF53065AE6,FJ,FJ,3,12
67D569A9-0B1F-F704-2D2A-39EF5D4806B8,FJ,FJ,3,12
ED5A4D64-365A-E0BB-6A5F-39EF5DC9A9CB,VU,I4,2,-11
6866D23B-A22F-95A0-A302-39EF71127762,FJ,FJ,2,12
87FAD6BB-18EA-04F9-A465-39EF726D0A9D,VU,I4,1,-11
A57B2C8E-E352-6764-D2EE-39EF7656B47B,MH,MH,7,4
45D4411B-6757-ECBB-EE0B-39EF77446FB5,MH,MH,7,12
B70CEABC-A8BA-475F-6215-39EF774D1451,MH,MH,7,12
A6D1AA7E-145F-BE25-42B7-39EF775EE73E,MH,MH,7,12
DE848E6E-4669-12C7-C556-39EF85CD0BF9,FM,MH,7,12
B88E4EFB-FA70-94F5-A1E1-39EF9A3B6955,MH,MH,8,12
8B2FC3FA-6E8C-C350-DC46-39EF9F71D31A,TW,TO,3,-11
37997E85-D372-75D5-694B-39EFA4802CAA,FJ,FJ,3,12
45C11645-AA97-27D7-6248-39EFA49268CE,FJ,FJ,3,12
D7C662CD-7951-1B9A-4ED1-39EFA4D3F59C,FJ,FJ,3,12
7A7B2B9E-5F38-5F70-A64E-39EFAA8F87E3,FJ,FJ,2,12
46D9425F-E8AC-3E3E-6AC0-39EFC8A5F51F,FJ,FJ,3,12
E64CC42C-365B-6A0B-BB35-39EFC9B1E8BA,FJ,FJ,3,12
3E83B591-28DA-566D-F42A-39EFE28D49B4,FJ,FJ,5,12
2BA60E31-0AC2-9125-6E99-39F00B775334,TO,TO,7,-11
65CF6FEC-FCED-EE01-8112-39F00BAE9A26,WS,TK,6,-11
C1550475-EB7A-0139-0DA5-39F00C35FB9D,TW,TO,5,-11
0DBFA69D-1CF4-2E86-D3E9-39F011085593,TO,TO,8,-11
B076BAE1-84F4-5C48-F9DE-39F01123DA92,TO,TO,8,-11
F01731A0-B178-4E03-1499-39F0113DA9E5,TO,TO,8,12
4DBF4D2D-8236-81E0-8B3D-39F0114C5B43,TO,TO,7,-11
B3DB6091-17AD-4C65-01BC-39F0115E6B8B,TO,TO,8,-11
A31B3AA2-1019-3080-54EF-39F0118EDDCF,TO,TO,8,-11
EA8E2DEA-4F5D-A5E5-62BC-39F02F40DF8F,FJ,FJ,5,12
D2FD9033-AB14-8588-F4D8-39F02FB8AB72,FJ,FJ,5,12
D1D9D0EB-46BC-7D17-2551-39F02FBFCC26,FJ,FJ,6,12
453F1D9C-42C7-2E5D-85C4-39F02FC2F792,FJ,FJ,3,12
57EBE796-5813-ADC2-EF34-39F034F17BCB,FJ,FJ,5,12
78F01129-7AC8-82D1-21C8-39F0354C31F5,TW,TO,4,-11
944AEF11-2EFE-9FC5-3CE1-39F035BAF5B0,FJ,FJ,5,12
AC0097DA-511B-85A0-7B86-39F0390435E9,PF,PF,8,-10
4B3A319B-E3B3-3E2D-932E-39F039B5716A,FJ,FJ,5,12
A68FCCF1-B3DD-26C7-F15E-39F04A415EBD,FJ,FJ,5,12
BEACCBDE-C9B6-25DE-B213-39F09CA376D5,VU,,4,-10
3CB2D576-5B37-A9A0-9F55-39F0A0B38757,TW,SB,8,-11
1ED939C4-17E6-C514-79F4-39F0A19D81D8,FJ,FJ,2,12
6BF67715-9EA1-B1FF-83D5-39F0B9C935A6,PF,PF,8,-10
477C5DF4-4E77-8197-A012-39F0B9FE5257,PF,PF,8,-10
54A7F16E-FD7B-9198-83C8-39F0BF8B4191,TO,TO,9,-11
149274A5-15A7-5ACE-29C3-39F0BFB7BC0B,PF,PF,8,-10
08313EF3-8D8E-A750-6223-39F0BFC411A5,TW,TO,7,-11
304393EF-726C-2CB4-AA3C-39F0BFC97157,PF,PF,9,-10
045E016F-9B89-8543-B4CC-39F0C4E7D7C3,TW,TO,6,-11
E06260B5-5C13-494F-EA00-39F0C593955E,TW,TO,6,-11
179DFAAC-A85B-E1B7-E3B2-39F0C9AF94E0,FJ,I7,7,12
87D19823-3A83-4164-CA42-39F0CA16E14F,FM,MH,9,12
9FA799F6-DBA0-0D9F-3C43-39F0DA7399B3,FJ,FJ,3,12
BD4EA622-5893-984D-54A1-39F0DE980A7D,FJ,FJ,5,12
AF553366-1D7C-0D2A-94F3-39F0DEE7F411,FJ,FJ,3,12
5FFFCA41-393E-12C9-1F74-39F0E4C8C3BE,MH,GL,9,12
4719429F-0DC4-2A87-862D-39F0E51B5277,MH,GL,8,12
1C267289-486D-A26C-A2BC-39F0E81B91FF,PF,PF,9,-10
E464729E-6F9A-846E-C899-39F1024BEB92,FJ,FJ,5,12
0B61E4E8-5FDE-2516-FFA0-39F103A531CF,FJ,FJ,9,12
82533806-B7A6-F1EB-0D66-39F103B87452,FJ,FJ,6,12
124199DB-1C1E-9BA3-A6D4-39F111E053CC,FJ,FJ,6,12
40244EB7-9D47-9524-0A3A-39F12B6D5912,FJ,FJ,6,12
A3D913DA-8CE1-4738-4FC2-39F14BA86FFB,FJ,FJ,5,12
26F20246-7C8A-857E-0907-39F14BCCE319,FJ,FJ,5,12
2C444914-7180-B7EA-0152-39F15003EAC0,FJ,FJ,5,12
24A397F1-A5FE-206A-B01A-39F151034474,SB,SB,5,11
7C979EDB-C025-4AFD-B6F1-39F1554623DB,FJ,FJ,6,12
F4C731A8-67DF-7D57-C4DC-39F15A2B1FE0,FJ,I7,6,12
86EABECD-C672-8895-FD36-39F15A83FFEF,FJ,FJ,7,12
A05A3958-73E7-4C4D-F87A-39F173A07A6F,FJ,FJ,6,12
EB6C57ED-1274-5BC6-B9D4-39F17E1E7DBE,FJ,FJ,9,12
5CC61F42-C9DE-A080-F77D-39F18D105C16,FJ,FJ,7,12
BE6B906F-57EE-B8B4-8ED2-39F18D36176B,FJ,FJ,7,12
9EED66E4-188B-D3A4-26E1-39F18D9105D4,FJ,FJ,7,12
B301C68A-DF3D-60C5-6127-39F18DD8FA0E,FJ,FJ,7,12
0415E491-0E6B-F314-69D4-39F18E3A71C6,SB,SB,9,11
90A63752-5A9D-08C9-4FDB-39F18E60ADF2,FJ,FJ,7,12
28DBB232-9C07-236B-E03F-39F18EA34D32,FJ,FJ,6,12
AC0B06E9-04F6-8C8A-864E-39F1938D82FE,TW,TO,10,-11
92BF6A42-ECD3-0798-F9D2-39F193BA67AF,TW,TO,7,-11
D2ADDBA1-DA9E-67C1-2085-39F197F9C861,FJ,FJ,6,12
E839D298-D12C-13AC-FCF9-39F1982C2755,FJ,FJ,6,12
79E41A04-CA2B-D70B-9FB8-39F19DBA6DB6,FJ,FJ,8,12
8E38936A-E2FC-AD4D-3255-39F19DC71D26,FJ,FJ,7,12
C116F426-0B39-EA47-5F1C-39F19DF1DAF3,FJ,FJ,6,12
8A832026-B41E-B1BA-BFF8-39F1A20AB453,FJ,FJ,5,12
36AD82B9-0450-1CE0-E79B-39F1A217E6D6,FJ,TO,7,-11
6A307CF3-E0C0-94B4-CE98-39F1A3272C71,FJ,FJ,7,12
8824B162-FD16-3036-4945-39F1A32DAF65,FJ,I7,8,12
0FBDD5C1-0B1F-E412-B22B-39F1B64F52D1,FJ,FJ,8,12
CF1A4535-1C5F-23AA-1F55-39F1B6918A36,FJ,FJ,7,12
64CCFF00-8715-582F-18B0-39F1BB5F0F91,FJ,FJ,7,12
4104F96C-2221-BEF0-0D32-39F1C5A6BED1,FJ,FJ,7,12
19E69F31-4241-71E4-46F3-39F1C5B9D20B,FJ,FJ,7,12
32A76D78-34B7-175F-DE23-39F1C69C2F7D,FJ,FJ,8,12
02DB20F8-2907-0D41-164F-39F1C78EDFDF,SB,SB,8,12
C6FEEE43-ED0D-1AA7-606F-39F1D65CCF6D,FJ,FJ,2,12
86083F07-FECD-A1B0-6E4F-39F1DAEBBF3C,FJ,TV,8,12
8EAD159C-2D75-1983-2902-39F1DBEFBDC5,FJ,FJ,8,12
04FDC6E1-D54F-4081-3BEB-39F1F9EFBC95,FJ,FJ,3,12
DA376590-B7A7-D311-D274-39F1FE81FA67,FJ,FJ,4,12
DCB2AD5D-C3A9-473D-0401-39F2047628F5,MH,GL,11,12
248CF2FE-EEA0-C557-A906-39F208ED37DF,FJ,FJ,5,12
C2576B51-F39D-3F97-0F78-39F20A31BFE1,FJ,FJ,8,12
40464EE9-BBBD-CDC1-D217-39F20E3F3972,KI,I7,6,12
DC0CC862-8572-3E31-2079-39F20E5E318A,FJ,TV,6,12
7C2EE04F-0C6C-5AD9-1672-39F2226C5DE4,FJ,FJ,9,12
9DE9CDA5-6572-6E22-D118-39F22271D7D0,FJ,I7,7,12
F61DD61F-C471-FE09-57D6-39F222C9E2EC,FJ,FJ,8,12
CEEB63A1-23CE-52BF-D5D3-39F227E63F27,FJ,,2,12
ABD24728-AD20-F058-B5FF-39F227E8CC26,FJ,,2,12
D3F4E6DD-F75B-9B84-1DD3-39F22CB952DC,FJ,FJ,11,-11
D3F4E6DD-F75B-9B84-1DD3-39F22CB952DC,FJ,FJ,11,12
93731CEE-2E35-EA54-1371-39F22CDA37A0,FJ,FJ,8,12
0AAA957D-7613-4E30-4D15-39F22CFA94F2,FJ,FJ,8,12
D18CF9FA-A020-68F6-5999-39F22D537656,FJ,FJ,8,12
E7221801-470C-B077-182A-39F22D5ADCEE,FJ,FJ,9,12
29EDBB41-586B-EB23-87B8-39F22E0249C3,FJ,FJ,7,12
AB4718D2-6246-1DBD-013F-39F22E05FEAB,FJ,FJ,9,12
C165F891-E171-7425-8DD5-39F22E099A18,FJ,FJ,9,12
A59730E5-F22E-7099-E678-39F232300647,FJ,FJ,9,12
058FBBE3-CE52-D83A-C629-39F265702B2A,FJ,FJ,9,12
B5427429-F4D6-07A7-B3B9-39F27AD56EBD,FJ,FJ,10,12
F333C7E4-46EF-44C9-24B9-39F2947AE050,FJ,FJ,9,12
5A1F7952-5FBE-166F-31D2-39F29E028666,FJ,TV,8,12
A95B1E3D-1651-098B-CC80-39F29E495B20,FJ,FJ,10,12
0CDA4072-1109-B48E-22DB-39F29FA2D052,SB,SB,5,12
DF2DED89-D5FF-D86F-6236-39F29FDBDACA,TW,SB,2,12
550A14BD-3043-B351-5FAA-39F2ADD8B3D3,MH,GL,12,12
7059AB08-B28A-79DA-AED7-39F2AE35ECC8,KI,I7,5,12
9DF79CEA-B85F-2AE8-D25E-39F2AE52614C,FJ,FJ,10,12
AB684777-F6E6-40CE-E09E-39F2AF08FE1C,FJ,FJ,11,12
73D64FA6-3CE3-9070-B605-39F2B3828E2A,CK,NU,11,-12
CA553E08-BCF2-C9EF-677B-39F2C7223A06,PF,PF,11,-10
14943C1F-398B-6280-ABEF-39F2E1BCF1BB,TW,SB,11,11
00B8EB12-0A7B-52B0-5CD2-39F2E65E5702,TW,TO,9,-11
02BE3B8B-1A23-A7D5-7DD4-39F2E68DC098,PF,PF,11,-10
9926020E-4EAA-1F33-D0D3-39F2E6AE210C,KI,I4,9,12
74B1F67F-0F06-4E96-9E8E-39F2E783EA29,SB,SB,1,11
1B253E87-8B0B-8AD7-99FF-39F2FD8365FD,TW,TO,11,-11
081A8F33-5AE7-19C2-D058-39F31F5121E4,FJ,TO,11,-11
7E1C62E1-53A6-5E41-D13D-39F32518EF19,PF,PF,3,-10
E4E07D12-0B3D-CBD6-5EF4-39F344B8AEEE,SB,SB,9,11
B13882A4-4590-98E8-371A-39F354053136,FJ,FJ,12,12
B03D14ED-F9A5-ACD6-B052-39F357991712,PF,PF,12,-10
8B82E0CE-2D20-4C7C-2C93-39F368555042,FJ,FJ,1,12
BBF168BD-6811-F8C6-62BA-39F3685E8E5C,FJ,FJ,1,12
D12B0343-A3FA-B098-F32D-39F36861D0A7,FJ,FJ,1,12
83DE6899-9D84-E97D-E05F-39F371A358A2,PF,PF,1,-10
E9F586E9-5516-4D5C-5937-39F371DBEEA0,PF,PF,1,-10
1C8612DD-5F8F-EF88-FFE3-39F37B71DE8A,PF,PF,12,-10
A21562F9-3379-9E16-8A1F-39F38C8CB8F0,FM,MH,2,12
8C34B385-38CD-B3F0-F9F3-39F38C8E653E,FM,MH,2,12
E0FB6CB2-6F88-EF80-B632-39F38C903A97,MH,MH,2,12
F49DF0A5-C461-4343-3D0A-39F38C918BD3,FM,MH,2,12
C6828C83-FBDA-AD15-4450-39F38FE88A06,PF,PF,12,-10
70EA0BBA-6807-7476-4494-39F395B28337,FJ,FJ,12,12
47A7946F-1CEB-E8F3-EB3B-39F395B324AF,TW,SB,9,-11
FAE500B5-B0DD-FC99-327C-39F395CE3311,FJ,FJ,1,12
376A1557-7809-92D9-4565-39F395E6670B,FJ,FJ,1,12
65083357-945A-ECCF-3C43-39F3965FC542,SB,SB,9,11
60FBEFA0-F183-D052-0AA9-39F396EB0A13,TW,SB,12,11
994F7130-337B-BD45-9377-39F3A9F86455,FJ,FJ,1,12
6034E3F6-90E0-7862-6844-39F3A9FC1961,FJ,FJ,1,12
58E7E026-B5E3-1E67-B8AC-39F3A9FF0023,FJ,FJ,1,12
1DDBF778-5849-44F7-24EC-39F3AA663FC0,FJ,FJ,1,12
DE8363C5-3148-2284-791B-39F3AABC370E,FJ,FJ,2,12
AD70DCD5-3351-E9BB-D379-39F3AFC314E1,MH,MH,2,12
C3289BD6-60B0-2B04-DAC0-39F3AFC5F3B4,MH,MH,2,12
38CBB08F-BA2F-7498-AE02-39F3AFEBAB73,FM,MH,2,12
4ABD4695-9764-37FF-CD1D-39F3B443AF6B,FJ,FJ,1,12
7BD4D9FB-B548-A093-1022-39F3B45C4E2C,FJ,FJ,1,12
70D4DB7F-C1FF-F7C4-0AEB-39F3BFEC7D2C,FJ,FJ,2,12
32298950-CC00-9D7B-57D5-39F3BFF8330E,FJ,FJ,2,12
3AC89355-3A33-8660-7257-39F3C00E44E8,FJ,FJ,2,12
870A3A18-C081-2BB8-B11C-39F3CE0E1EC7,TO,TO,2,-11
33E2C1B6-BFA3-3524-347A-39F3CE23F359,TO,TO,1,-11
09FD672E-08DB-E5B0-F582-39F3CE62B4C4,TO,TO,1,-11
4B0E68B1-D105-449A-FF10-39F3D85C952E,MH,GL,10,12
EE0C0C48-9A22-460D-71F3-39F3E366716D,TW,TO,11,-11
D43F2CAE-D920-A506-3BD2-39F3F3DCF523,MH,MH,3,12
CF3D0EFA-8643-AAC7-D5D9-39F3F3F2C247,CN,MH,3,12
74DBABD6-F03C-CB61-774B-39F3F3F516EA,MH,MH,3,12
AC24B4AF-1D03-4C89-5DC9-39F402452DB7,CN,SB,11,12
28E1E91E-9765-4224-73FB-39F4165E14BF,TO,TO,2,-11
352E86CE-B8D3-6FDB-D7B8-39F416690396,TO,TO,3,-11
EB4D003C-8A0E-47E1-96E8-39F41746D097,KI,CK,4,12
7468E59B-DC47-80A0-F6C3-39F41796EC61,WS,WS,7,-11
5BDFFB71-DEF5-FEEB-EF53-39F426D074B3,CN,CK,5,-11
C24852F2-D63D-6160-86D6-39F42752CFBA,CN,VU,2,11
1BC100DD-AC77-1F37-C848-39F43BA2446A,CN,SB,9,11
7FE4A2F5-930D-B839-8153-39F43FC9FBC8,CN,SB,10,11
F2D27B9E-29FC-4028-420D-39F44E46D9AA,CK,WS,6,12
82B25275-DFD3-4992-EFF7-39F44FF0D2F7,MH,MH,3,12
808684C4-BEC9-43E4-7918-39F450601CCC,CN,VU,2,11
2AA6008B-DD6B-2272-021B-39F4547E96E9,CK,CK,4,-11
5B2A01B0-2FF8-8602-3E72-39F46F4A869A,FJ,TO,1,-11
8FB6D206-C104-D557-360A-39F480A828E2,TW,TO,1,-11
4DD3A0C1-398D-4BBB-67AE-39F487D56AFA,FM,MH,3,12
87ACD352-E0F1-28D4-19E5-39F48CE92A69,CN,VU,2,11
960CF95D-D4B0-3A7E-C157-39F4A68CFB4A,FJ,FJ,3,12
FEF2F048-7EBF-876A-D69F-39F4AB0F951B,PF,PF,2,-10
40B5C8C6-A0E7-3F3D-84F7-39F4B5CC0B89,TW,TO,3,-11
B7C4311D-EF84-7560-E45C-39F4BB7C561C,FJ,FJ,3,12
120A9032-BA9C-4EC8-22AC-39F4BFD69021,PF,PF,2,-10
B6C73872-82CF-924C-7FF9-39F4CFEDED94,FJ,FJ,2,12
80B171B7-7A7A-790C-8AE3-39F4D02285E5,FJ,FJ,3,12
EF06F207-AFCA-0D34-4BC9-39F4D0D08C17,FJ,FJ,3,12
6ACC4F27-762B-489D-DCEC-39F4D0DD0E75,FJ,FJ,3,12
